0, 140, 974
1, 96392, 572
0, 96964, 1
1, 96964, 1
0, 1116, 946
1, 96964, 512
0, 2064, 1
0, 2068, 682
0, 2752, 509
1, 97476, 512
0, 3264, 502
0, 3768, 512
1, 97988, 512
0, 4280, 602
0, 4884, 363
1, 98500, 512
0, 5248, 139
0, 5388, 1536
1, 99012, 512
0, 6924, 246
0, 7172, 512
1, 99524, 512
0, 7684, 711
0, 8396, 512
1, 100036, 512
0, 8908, 2071
1, 100548, 512
0, 10980, 512
1, 101060, 512
0, 11492, 1024
1, 101572, 512
0, 12516, 6656
1, 102084, 964
0, 19172, 519
1, 103048, 2048
0, 19692, 512
1, 105096, 512
0, 20204, 936
1, 105608, 1536
0, 19692, 1024
0, 21140, 503
0, 21644, 512
1, 107144, 512
0, 22156, 1024
1, 107656, 512
0, 23180, 3421
1, 108168, 1536
0, 26604, 329
1, 109704, 1024
0, 26936, 580
1, 110728, 512
0, 27516, 1024
1, 111240, 512
0, 28540, 3584
1, 111752, 1024
0, 32124, 3072
1, 112776, 512
0, 35196, 935
1, 113288, 1536
0, 36132, 1
0, 36136, 1
0, 36140, 3
0, 36144, 550
0, 36696, 1000
1, 114824, 2560
0, 37696, 100
1, 117384, 512
0, 37796, 2501
1, 117896, 1536
0, 40300, 250
0, 40552, 2020
1, 119432, 512
0, 42572, 2769
1, 119944, 512
0, 45344, 500
1, 120456, 1536
0, 45844, 50
0, 45896, 5
0, 45904, 110
0, 46016, 250
0, 46268, 25
0, 46296, 878
0, 47176, 106
1, 121992, 1536
0, 47284, 19
1, 123528, 1024
0, 47304, 477
0, 47784, 512
1, 124552, 512
0, 48296, 8
1, 125064, 512
0, 48304, 512
1, 125576, 512
0, 48816, 1024
1, 126088, 512
0, 49840, 6656
1, 126600, 1024
0, 56496, 2048
1, 127624, 1056
0, 58544, 2048
1, 128680, 992
0, 60592, 507
1, 129672, 2048
0, 61100, 512
1, 131720, 512
0, 61612, 1024
1, 132232, 512
0, 62636, 3584
1, 132744, 1056
0, 66220, 1799
1, 133800, 4064
0, 68020, 512
1, 137864, 512
0, 68532, 4608
1, 138376, 1024
0, 73140, 3072
1, 139400, 1024
0, 76212, 2048
1, 140424, 512
0, 78260, 2048
1, 140936, 1024
0, 80308, 2048
1, 141960, 1024
0, 82356, 2048
1, 142984, 1536
0, 84404, 2048
1, 144520, 1536
0, 86452, 2048
1, 146056, 1056
0, 88500, 1056
1, 147112, 5088
0, 89556, 512
1, 152200, 512
0, 90068, 1106
1, 152712, 2560
0, 91176, 512
1, 155272, 512
0, 91688, 1024
1, 155784, 512
0, 92712, 3584
1, 156296, 512
0, 96296, 95
1, 156808, 7168
1, 96392, 2
1, 151004, 2
1, 163976, 15172
0, 179148, 1
1, 179148, 1
