0, 140, 596
0, 102340, 2
0, 1204, 60
0, 760, 10
0, 736, 128
0, 918, 6
0, 864, 8
0, 876, 32
0, 872, 4
0, 908, 116
0, 1074, 4
0, 1024, 32
0, 1078, 2
0, 1088, 32
0, 1056, 32
0, 1132, 4
0, 1120, 84
0, 1264, 80
0, 1474, 4
0, 1348, 32
0, 1344, 4
0, 1380, 60
0, 1478, 8
0, 1440, 160
0, 1622, 6
0, 1600, 4
0, 1606, 32
0, 1604, 2
0, 1638, 58
0, 1712, 6
0, 1696, 96
0, 1880, 104
0, 1792, 88
0, 2036, 108
0, 1984, 52
0, 2176, 8
0, 2144, 32
0, 2184, 24
0, 2232, 4
0, 2208, 64
0, 2420, 6
0, 2272, 96
0, 2426, 6
0, 2368, 52
0, 2432, 128
0, 2616, 4
0, 2560, 6
0, 2568, 32
0, 2566, 2
0, 2600, 56
0, 2702, 4
0, 2656, 2
0, 2660, 32
0, 2658, 2
0, 2692, 60
0, 2810, 4
0, 2752, 32
0, 2814, 2
0, 2784, 26
0, 2816, 64
0, 3022, 2
0, 2880, 32
0, 3024, 2
0, 2912, 64
0, 3026, 2
0, 2976, 128
0, 3170, 6
0, 3104, 256
0, 3390, 4
0, 3360, 64
0, 3496, 2
0, 3424, 64
0, 3498, 2
0, 3520, 32
0, 3488, 32
0, 3576, 6
0, 3552, 96
0, 3650, 126
0, 3648, 2
0, 3814, 4
0, 3776, 32
0, 3818, 2
0, 3840, 32
0, 3808, 32
0, 3890, 4
0, 3872, 64
0, 3964, 2
0, 3936, 64
0, 4032, 8
0, 4000, 32
0, 4040, 120
0, 4174, 6
0, 4160, 224
0, 4390, 8
0, 4384, 6
0, 4398, 8
0, 4458, 8
0, 4406, 142
0, 4602, 10
0, 4548, 8
0, 4558, 32
0, 4556, 2
0, 4590, 12
0, 4612, 92
0, 4708, 4
0, 4704, 128
0, 4844, 2
0, 4832, 64
0, 4936, 4
0, 4896, 32
0, 4940, 2
0, 4928, 160
0, 5146, 70
0, 5088, 58
0, 5216, 32
0, 5298, 2
0, 5248, 4
0, 5254, 32
0, 5252, 2
0, 5286, 58
0, 5368, 4
0, 5344, 64
0, 5434, 8
0, 5408, 26
0, 5442, 190
0, 5666, 10
0, 5632, 160
0, 5830, 6
0, 5792, 132
0, 5980, 10
0, 5924, 10
0, 5938, 32
0, 5934, 4
0, 5970, 10
0, 5990, 218
0, 6244, 6
0, 6208, 96
0, 6322, 4
0, 6304, 36
0, 6342, 32
0, 6340, 2
0, 6374, 30
0, 6408, 32
0, 6404, 4
0, 6440, 56
0, 6524, 8
0, 6496, 28
0, 6532, 92
0, 6680, 8
0, 6624, 56
0, 6688, 96
0, 6786, 12
0, 6784, 2
0, 6798, 16
0, 6820, 32
0, 6814, 6
0, 6852, 28
0, 6914, 6
0, 6880, 576
0, 7486, 10
0, 7456, 10
0, 7470, 32
0, 7466, 4
0, 7502, 114
0, 7680, 6
0, 7616, 64
0, 7686, 92
0, 7838, 4
0, 7778, 10
0, 7792, 32
0, 7788, 4
0, 7824, 14
0, 7842, 30
0, 7916, 4
0, 7874, 32
0, 7872, 2
0, 7906, 94
0, 8010, 6
0, 8000, 96
0, 8150, 6
0, 8096, 8
0, 8106, 32
0, 8104, 2
0, 8138, 118
0, 8284, 2
0, 8256, 64
0, 8374, 4
0, 8320, 96
0, 8456, 4
0, 8416, 192
0, 8616, 10
0, 8608, 2
0, 8612, 32
0, 8610, 2
0, 8644, 60
0, 8714, 118
0, 8704, 10
0, 8842, 54
0, 8832, 2
0, 8836, 6
0, 8834, 2
0, 8896, 32
0, 8952, 4
0, 8928, 160
0, 9090, 6
0, 9088, 128
0, 9242, 10
0, 9216, 26
0, 9252, 124
0, 9436, 4
0, 9376, 2
0, 9380, 32
0, 9378, 2
0, 9412, 24
0, 9440, 32
0, 9518, 8
0, 9472, 160
0, 9658, 2
0, 9632, 64
0, 9728, 64
0, 9696, 32
0, 9802, 10
0, 9792, 256
0, 10114, 4
0, 10052, 32
0, 10048, 4
0, 10084, 60
0, 10200, 6
0, 10144, 170
0, 10350, 8
0, 10314, 12
0, 10332, 32
0, 10326, 6
0, 10364, 228
0, 10690, 62
0, 10592, 14
0, 10610, 46
0, 10606, 4
0, 10656, 34
0, 10786, 6
0, 10752, 160
0, 10934, 4
0, 10912, 66
0, 10979, 61
0, 11052, 8
0, 11040, 128
0, 11264, 8
0, 11168, 96
0, 11272, 56
0, 11410, 78
0, 11328, 34
0, 11364, 46
0, 11362, 2
0, 11560, 120
0, 11488, 72
0, 11708, 10
0, 11680, 4
0, 11688, 32
0, 11684, 4
0, 11720, 120
0, 11848, 6
0, 11840, 96
0, 11998, 6
0, 11936, 62
0, 12004, 12
0, 12142, 4
0, 12016, 10
0, 12030, 32
0, 12026, 4
0, 12062, 34
0, 12146, 4
0, 12096, 128
0, 12284, 6
0, 12224, 38
0, 12290, 6
0, 12262, 22
0, 12296, 120
0, 12420, 8
0, 12416, 96
0, 12530, 8
0, 12512, 192
0, 12738, 4
0, 12704, 64
0, 12826, 4
0, 12772, 32
0, 12768, 4
0, 12804, 60
0, 12934, 4
0, 12864, 106
0, 13036, 8
0, 12970, 10
0, 12982, 32
0, 12980, 2
0, 13014, 170
0, 13226, 54
0, 13184, 42
0, 13372, 6
0, 13280, 92
0, 13378, 62
0, 13540, 6
0, 13440, 192
0, 13696, 6
0, 13632, 32
0, 13702, 2
0, 13664, 352
0, 14018, 10
0, 14016, 2
0, 14028, 116
0, 14148, 6
0, 14144, 140
0, 14290, 32
0, 14284, 6
0, 14322, 14
0, 14406, 4
0, 14336, 32
0, 14410, 8
0, 14368, 38
0, 14418, 110
0, 14560, 8
0, 14528, 128
0, 14710, 6
0, 14656, 128
0, 14808, 4
0, 14814, 32
0, 14812, 2
0, 14846, 2
0, 14784, 24
0, 14848, 64
0, 14944, 96
0, 14912, 32
0, 15078, 12
0, 15040, 192
0, 15270, 12
0, 15232, 128
0, 15462, 4
0, 15360, 64
0, 15466, 4
0, 15424, 128
0, 15606, 6
0, 15552, 128
0, 15758, 6
0, 15680, 192
0, 16006, 4
0, 15872, 96
0, 16010, 4
0, 15968, 192
0, 16304, 6
0, 16160, 294
0, 16460, 32
0, 16454, 6
0, 16492, 20
0, 16548, 8
0, 16512, 128
0, 16698, 14
0, 16640, 8
0, 16650, 32
0, 16648, 2
0, 16682, 16
0, 16712, 88
0, 16810, 10
0, 16800, 128
0, 16934, 8
0, 16928, 6
0, 16942, 12
0, 16958, 32
0, 16954, 4
0, 16990, 2
0, 17104, 6
0, 16992, 160
0, 17252, 6
0, 17152, 160
0, 17396, 10
0, 17312, 224
0, 17612, 84
0, 17536, 76
0, 17696, 32
0, 17858, 4
0, 17728, 288
0, 18092, 116
0, 18016, 76
0, 18298, 10
0, 18208, 90
0, 18308, 126
0, 18508, 6
0, 18434, 10
0, 18446, 32
0, 18444, 2
0, 18478, 242
0, 18822, 4
0, 18720, 32
0, 18826, 4
0, 18752, 160
0, 18936, 10
0, 18912, 320
0, 19246, 50
0, 19232, 14
0, 19296, 32
0, 19334, 4
0, 19328, 64
0, 19422, 4
0, 19392, 30
0, 19426, 62
0, 19508, 4
0, 19488, 34
0, 19524, 32
0, 19522, 2
0, 19556, 156
0, 19720, 8
0, 19712, 128
0, 19878, 58
0, 19840, 38
0, 19936, 96
0, 20078, 6
0, 20032, 128
0, 20270, 6
0, 20160, 128
0, 20312, 8
0, 20288, 2
0, 20292, 32
0, 20290, 2
0, 20324, 60
0, 20412, 2
0, 20384, 64
0, 20550, 6
0, 20448, 160
0, 20666, 4
0, 20612, 32
0, 20608, 4
0, 20644, 156
0, 20878, 6
0, 20800, 128
0, 21004, 6
0, 20928, 160
0, 21144, 12
0, 21088, 56
0, 21156, 220
0, 21418, 86
0, 21376, 8
0, 21386, 32
0, 21384, 2
0, 21504, 4
0, 21516, 4
0, 21508, 60
0, 21582, 50
0, 21568, 14
0, 21632, 96
0, 21760, 6
0, 21728, 96
0, 21828, 6
0, 21824, 128
0, 21962, 6
0, 21952, 2
0, 21956, 32
0, 21954, 2
0, 21988, 348
0, 22352, 4
0, 22336, 8
0, 22356, 4
0, 22344, 6
0, 22360, 4
0, 22350, 2
0, 22364, 164
0, 22530, 4
0, 22528, 96
0, 22668, 4
0, 22624, 128
0, 22824, 4
0, 22752, 6
0, 22762, 32
0, 22758, 4
0, 22794, 182
0, 23020, 4
0, 22976, 8
0, 22986, 32
0, 22984, 2
0, 23018, 54
0, 23098, 2
0, 23072, 228
0, 23302, 32
0, 23300, 2
0, 23334, 186
0, 23534, 50
0, 23520, 14
0, 23584, 68
0, 23656, 32
0, 23652, 4
0, 23688, 24
0, 23738, 8
0, 23712, 6
0, 23720, 32
0, 23718, 2
0, 23752, 120
0, 23874, 6
0, 23872, 104
0, 23996, 6
0, 23976, 216
0, 24200, 4
0, 24192, 168
0, 24364, 32
0, 24360, 4
0, 24396, 52
0, 24476, 6
0, 24448, 28
0, 24482, 94
0, 24604, 4
0, 24576, 28
0, 24608, 32
0, 24674, 6
0, 24640, 32
0, 24680, 4
0, 24672, 2
0, 24684, 52
0, 24740, 8
0, 24736, 160
0, 24938, 4
0, 24896, 32
0, 24942, 4
0, 24960, 32
0, 24928, 32
0, 24992, 2
0, 25024, 6
0, 24994, 94
0, 25094, 10
0, 25088, 128
0, 25230, 2
0, 25216, 96
0, 25318, 90
0, 25312, 6
0, 25408, 96
0, 25544, 6
0, 25506, 32
0, 25504, 2
0, 25538, 132
0, 25706, 4
0, 25670, 4
0, 25676, 32
0, 25674, 2
0, 25708, 56
0, 25800, 4
0, 25764, 4
0, 25804, 2
0, 25768, 4
0, 25806, 2
0, 25772, 10
0, 25784, 32
0, 25782, 2
0, 25816, 232
0, 26078, 4
0, 26048, 30
0, 26082, 94
0, 26232, 4
0, 26178, 32
0, 26176, 2
0, 26210, 62
0, 26338, 6
0, 26274, 32
0, 26272, 2
0, 26306, 126
0, 26436, 92
0, 26432, 4
0, 26528, 96
0, 26648, 4
0, 26624, 96
0, 26764, 6
0, 26720, 2
0, 26724, 28
0, 26722, 2
0, 26752, 36
0, 26792, 32
0, 26788, 4
0, 26824, 56
0, 26882, 4
0, 26880, 224
0, 27110, 90
